seed,group,field,radius,method,available,guaranteed_receive,second_received,posterior_contains_truth,posterior_radius_m,posterior_diameter_m,posterior_area_m2,clear_ready,second_action_s,predicted_radius_m,predicted_J_s,selection_s,evaluated_candidates,completed,total_virtual_s,measures,clear_attempts,error
413039,short_range,smooth,1250.0,shape,True,True,True,True,44.01364876444345,88.0272975288869,189.90461347255575,False,161.49842,108.15773046002666,376.054199663302,0.3044897569998284,31,True,327.65756,3,1,
413040,center,zero,1500.0,on_bearing,True,True,True,True,372.6181389735096,745.1293450611822,9916.247867274928,False,155.0,375.1474950599381,476.6032454073896,0.010745831999884103,1,True,330.901689,4,1,
413040,center,zero,1500.0,fixed_flank,True,True,True,True,67.3162820041262,134.6325640082524,2536.7207735225124,False,179.928557,69.20140514268668,394.20206559425174,0.010605459000089468,1,True,362.421698,3,1,
413040,center,zero,1500.0,current,True,True,True,True,89.74173189474112,179.48346378948224,3364.284294863818,False,163.487229,96.66334512273075,375.04633127159536,1.190454391000003,129,True,330.233007,3,1,
413040,center,zero,1500.0,shape,True,True,True,True,96.10254768521371,192.2050953704272,3653.297100027035,False,161.51792,108.21777532099449,376.12895333829385,0.29659341000001405,31,True,323.699972,3,1,
413041,edge,zero,1500.0,on_bearing,True,True,True,True,292.99996680441757,585.9425616889229,6154.710168835565,False,155.0,372.50054888085106,474.7503830820518,0.010377620000099341,1,True,303.099388,4,1,
413041,edge,zero,1500.0,fixed_flank,True,True,True,True,50.05569798668948,100.11139597337876,1786.3873184721951,False,179.928557,52.12396319710425,385.03140199011534,0.009667212999829644,1,True,342.48376,3,1,
413041,edge,zero,1500.0,current,True,True,True,True,74.42827093866251,148.85654187732501,2639.8850583026647,False,144.435424,96.71904427230156,337.0708101196459,1.0929952379999577,129,True,293.764907,3,1,
413041,edge,zero,1500.0,shape,True,True,True,True,74.38949261324441,148.77898522648863,2622.270758199337,False,145.444977,96.28846814107547,338.04574240606644,0.2753907410001375,31,True,293.616334,3,1,
413042,rotated,zero,1500.0,on_bearing,True,True,True,True,372.5951065650278,745.117901822176,9917.04375297793,False,155.0,375.1562132224795,476.6093481211389,0.008535473000165439,1,True,287.460098,3,1,
413042,rotated,zero,1500.0,fixed_flank,True,True,True,True,40.43440595976492,80.86881191952973,1248.2600705888353,False,179.928557,69.19136202597306,393.9303450440086,0.010861136999892551,1,True,325.12284,3,1,
413042,rotated,zero,1500.0,current,True,True,True,True,54.093512843109316,108.18702568621852,1403.6757526843228,False,163.476328,95.84074502001604,375.22947085608735,1.1644637350000266,129,True,287.099256,3,1,
413042,rotated,zero,1500.0,shape,True,True,True,True,61.248108950797295,122.49621790159459,1507.6858416197852,False,161.943945,107.93733896260441,376.84473075716346,0.2725703070000236,31,True,279.613498,3,1,
413043,wrap,zero,1500.0,on_bearing,True,True,True,True,370.00114004029336,740.0022800805867,4957.458357049266,False,155.0,375.1564280810185,476.6094985221171,0.009652713999912521,1,True,290.784031,3,1,
413043,wrap,zero,1500.0,fixed_flank,True,True,True,True,18.084776062098285,36.16955212419652,364.84996505612537,True,179.928557,69.19112118925207,393.91831705088515,0.008616315000153918,1,True,295.48415,2,1,
413043,wrap,zero,1500.0,current,True,True,True,True,19.475159042076065,38.95031808415208,309.3155383537648,True,161.410498,99.08323488286734,375.73953407035117,1.1726497449999442,129,True,245.714028,2,1,
413043,wrap,zero,1500.0,shape,True,True,True,True,22.06098981697144,44.12197963394283,335.44306909720933,False,161.937861,107.97989125129385,376.84836553573945,0.2783566670000255,31,True,254.482033,3,1,
413044,short_range,zero,1500.0,on_bearing,True,True,True,True,370.0011432880354,740.0022865760708,4957.4583567715035,False,155.0,375.1568979628144,476.6098274393763,0.010209567999936553,1,True,330.917738,3,1,
413044,short_range,zero,1500.0,fixed_flank,True,True,True,True,18.54639916460638,37.09279832921276,29.09262788573309,True,179.928557,69.2093883717626,393.5987052361708,0.009444328999961726,1,True,360.802656,2,1,
413044,short_range,zero,1500.0,current,True,True,True,True,23.381357244559283,46.76271448911853,42.83938134866435,False,164.031253,93.73769673412274,375.4517222633358,1.2023627809999198,129,True,338.580784,3,1,
413044,short_range,zero,1500.0,shape,True,True,True,True,27.608853753023894,55.21770750604779,56.82280208480589,False,161.925697,108.06501204553923,376.85473405520156,0.2862365039998167,31,True,333.921618,3,1,
413045,center,positive,1500.0,on_bearing,True,True,True,True,51.51066452358971,103.02132904717934,159.5603839099026,False,155.0,375.1645422187671,476.6151784185653,0.01045306400010304,1,True,190.644229,3,1,
413045,center,positive,1500.0,fixed_flank,True,True,True,True,18.47168501168548,36.94337002337096,486.0657953162477,True,179.928557,69.2230874591614,393.6080497163862,0.0106987899998785,1,True,281.654971,2,1,
413045,center,positive,1500.0,current,True,True,True,True,17.69629688886422,35.39259377772837,303.9132324290506,True,163.364461,96.96953929985209,375.1072701262714,1.1467481810000208,129,True,229.375628,2,1,
413045,center,positive,1500.0,shape,True,True,True,True,17.559831555802823,35.11966311160565,260.10953067430205,True,161.804458,108.25565625549348,376.732013310501,0.27759908600000927,31,True,219.259667,2,1,
413046,edge,positive,1500.0,on_bearing,True,True,True,True,105.59190956327409,211.18381912654797,783.0321895149573,False,155.0,372.5005552648508,474.75038755085393,0.008063762999881874,1,True,210.834871,3,1,
413046,edge,positive,1500.0,fixed_flank,True,True,True,True,22.984549321276443,45.969098642552886,610.6087679735288,False,179.928557,28.86123965078106,373.400038474933,0.011346532000061416,1,True,298.090583,3,1,
413046,edge,positive,1500.0,current,True,True,True,True,44.96222636084726,89.92445272169441,1098.7078503155706,False,103.336338,68.95720262486884,246.30565618289475,1.2101501129998269,129,True,219.213368,3,1,
413046,edge,positive,1500.0,shape,True,True,True,True,61.48381908427041,122.9676381685407,1488.8633510682791,False,106.096174,68.09721543896951,245.25523304475985,0.26126225500001965,31,True,218.289622,3,1,
413047,rotated,positive,1500.0,on_bearing,True,True,True,True,372.6492764949754,745.2948495067573,9539.702641134645,False,155.0,375.15989885524607,476.6119280640884,0.008834564999915528,1,True,301.562936,3,1,
413047,rotated,positive,1500.0,fixed_flank,True,True,True,True,53.7566618801113,107.5133237602224,1847.7745594528535,False,179.928557,69.21554633609101,393.60290573996394,0.010149949000151537,1,True,361.010659,4,1,
413047,rotated,positive,1500.0,current,True,True,True,True,77.96522123645256,155.9304424729049,2294.0262338841894,False,162.802398,100.43259301006715,374.95823369860557,1.1740705300001082,129,True,308.69389,3,1,
413047,rotated,positive,1500.0,shape,True,True,True,True,84.49200717045912,168.98401434091804,2422.963404449886,False,161.867413,108.20926179329317,376.84744990347184,0.2632386719999431,31,True,304.858592,3,1,
413048,wrap,positive,1500.0,on_bearing,True,True,True,True,338.7215991014672,677.4431982029341,2911.6504778514973,False,155.0,375.1737130895507,476.62159802813915,0.01069436499983567,1,True,281.441814,3,1,
413048,wrap,positive,1500.0,fixed_flank,True,True,True,True,26.21414173095891,52.42828346191774,712.6201225736277,False,179.928557,69.23627582183536,393.74130629808616,0.010996837999982745,1,True,303.89304,3,1,
413048,wrap,positive,1500.0,current,True,True,True,True,31.086207584453348,62.172415168906696,622.1744416904465,False,163.411102,97.69539205715711,375.0065061930602,1.277192113999945,129,True,258.059299,3,1,
413048,wrap,positive,1500.0,shape,True,True,True,True,33.625372192438405,67.25074438487671,630.226237570434,False,161.410191,107.94138857108966,375.7966706227913,0.32186024799989355,31,True,251.300894,3,1,
413049,short_range,positive,1500.0,on_bearing,True,True,True,True,344.98177913230245,689.9635582646048,2984.1286577093533,False,155.0,375.15634053101496,476.6094372371142,0.010952820000056818,1,True,321.47218,3,1,
413049,short_range,positive,1500.0,fixed_flank,True,True,True,True,27.35429308839032,54.70858617678064,158.18291460269177,False,179.928557,69.2079693337633,393.5977372727601,0.010056248999944728,1,True,364.656345,3,1,
413049,short_range,positive,1500.0,current,True,True,True,True,36.64139685630834,73.28279371261667,224.18941058628087,False,162.109367,98.75983801904557,375.3871037357777,1.1771191129998897,129,True,326.572932,3,1,
413049,short_range,positive,1500.0,shape,True,True,True,True,42.30719431692334,84.61438863384669,270.10758003583567,False,161.940294,107.96286968724647,376.84691098576627,0.2922567319999416,31,True,325.584449,3,1,
413050,center,negative,1500.0,on_bearing,True,True,True,True,37.509669621136595,75.01933924227319,92.83116728007053,False,155.0,375.15924220179414,476.61146840667004,0.009943513000052917,1,True,187.787335,3,1,
413050,center,negative,1500.0,fixed_flank,True,True,True,True,17.35042936400971,34.700858728019405,459.4972945509717,True,179.928557,69.21433299524296,393.60207809024496,0.010493537000002107,1,True,280.712314,2,1,
413050,center,negative,1500.0,current,True,True,True,True,16.783288488993872,33.566576977987616,291.9107584326882,True,164.168108,95.43817441070088,375.05722656639114,1.2355980380000346,129,True,230.083764,2,1,
413050,center,negative,1500.0,shape,True,True,True,True,16.54070287771066,33.081405755421265,243.58515389579412,True,161.878329,108.13251528310845,376.7955769234226,0.28288686200016855,31,True,218.313015,2,1,
413051,edge,negative,1500.0,on_bearing,True,True,True,True,289.79462622615256,579.5892486974832,5996.852281747053,False,155.0,372.50057152416855,474.75039893237647,0.009018473999958587,1,True,298.804768,4,1,
413051,edge,negative,1500.0,fixed_flank,True,True,True,True,49.20686140386079,98.41372280772158,1756.2793824075222,False,179.928557,51.47401386167217,384.70643159867575,0.009453240999846457,1,True,342.838925,3,1,
413051,edge,negative,1500.0,current,True,True,True,True,62.237171490279216,124.47434298055833,2124.071904061687,False,143.441194,91.56691069336192,335.4247965324802,1.3318448269999408,129,True,293.684943,3,1,
413051,edge,negative,1500.0,shape,True,True,True,True,87.03106743352707,174.06213486705414,2878.0877810878105,False,144.301648,95.37915038721947,335.3032868439725,0.29126597999993464,31,True,292.662792,3,1,
413052,rotated,negative,1500.0,on_bearing,True,True,True,True,372.6291503730709,745.2407582583392,9211.21312816957,False,155.0,375.1572055973361,476.61004278354176,0.010785018000206037,1,True,295.199883,3,1,
413052,rotated,negative,1500.0,fixed_flank,True,True,True,True,49.80076044963989,99.60152089927968,1661.19063537974,False,179.928557,69.21011595831378,393.59920154200404,0.00904166600003009,1,True,339.570951,3,1,
413052,rotated,negative,1500.0,current,True,True,True,True,69.73138520280222,139.46277040560443,1922.1568912762386,False,162.094637,102.3229870664291,375.1888114848395,1.170887372999914,129,True,298.030052,3,1,
413052,rotated,negative,1500.0,shape,True,True,True,True,85.27191206940763,170.54382413881515,2457.292999998618,False,161.918403,108.11609490393734,376.90446559807583,0.3214466770000399,31,True,304.978443,3,1,
413053,wrap,negative,1500.0,on_bearing,True,True,True,True,72.59493981258605,145.1898796251721,283.86365314211446,False,155.0,375.1657759409678,476.6160420241257,0.009780502000012348,1,True,202.633218,3,1,
413053,wrap,negative,1500.0,fixed_flank,True,True,True,True,16.371124240005653,32.742248480011305,371.6402774024399,True,179.928557,69.19121652012986,394.0810160936495,0.009894158999941283,1,True,285.482062,2,1,
413053,wrap,negative,1500.0,current,True,True,True,True,16.306044359713972,32.61208871942786,262.24632480886544,True,163.461881,97.56701987269341,374.9270354160253,1.2777782349999143,129,True,234.788206,2,1,
413053,wrap,negative,1500.0,shape,True,True,True,True,16.930839943121388,33.861679886242776,248.5482237234752,True,161.437121,107.94584399094087,375.8238845659105,0.3426036760001807,31,True,226.779521,2,1,
413054,short_range,negative,1500.0,on_bearing,True,True,True,True,370.0023108437384,740.0046216874767,3305.241337994412,False,155.0,375.1622191856631,476.61355229538646,0.014093614000103116,1,True,332.825078,3,1,
413054,short_range,negative,1500.0,fixed_flank,True,True,True,True,2.2918500466784266,4.583700093356853,1.0846703017718011,True,179.928557,69.21949450549619,393.605598880725,0.011505445000011605,1,True,363.604787,2,1,
413054,short_range,negative,1500.0,current,True,True,True,True,39.133928544550315,78.26785708910062,120.50352281741061,False,163.352707,96.98740545654562,375.114923467596,1.1885993870000675,129,True,339.109373,3,1,
413054,short_range,negative,1500.0,shape,True,True,True,True,2.3462181287504076,4.692436257500815,1.0296863033543153,True,161.83349,108.18321646003773,376.7353998491275,0.28908773900002416,31,True,327.257643,2,1,
413055,center,smooth,1500.0,on_bearing,True,True,True,True,372.6548528015005,745.2627542901329,9917.780885333708,False,155.0,375.15528433491386,476.6086978998383,0.00829166699986672,1,True,318.157892,4,1,
413055,center,smooth,1500.0,fixed_flank,True,True,True,True,60.74915004871721,121.49830009743424,2193.859111159511,False,179.928557,69.1928070516227,393.99084344300167,0.012183629999981349,1,True,355.868765,3,1,
413055,center,smooth,1500.0,current,True,True,True,True,88.46366029265873,176.92732058531726,2771.109269929001,False,161.815204,100.86500646031082,375.3952077746669,1.1706623630000195,129,True,315.686593,3,1,
413055,center,smooth,1500.0,shape,True,True,True,True,93.0773712934586,186.1547425869172,2798.2382012189146,False,161.976832,107.97228585327777,376.9123101236574,0.2676836530001765,31,True,309.95881,3,1,
413056,edge,smooth,1500.0,on_bearing,True,True,True,True,279.0624787507581,558.1030095262478,5586.129118114799,False,155.0,372.50056563546053,474.7503948102806,0.008828113000163285,1,True,294.944928,4,1,
413056,edge,smooth,1500.0,fixed_flank,True,True,True,True,46.796828640939815,93.59365728187963,1524.199708321573,False,179.928557,49.37598945986945,383.6573991752829,0.0099496079999426,1,True,334.504541,3,1,
413056,edge,smooth,1500.0,current,True,True,True,True,80.19932649587903,160.39865299175784,2752.9370199030805,False,141.674568,94.77958608745624,330.25929357186,1.2634003750001739,129,True,285.907513,3,1,
413056,edge,smooth,1500.0,shape,True,True,True,True,80.30928813765993,160.61857627531964,2747.5481939463634,False,142.064767,94.84499933598876,330.5443021593184,0.2788787360000242,31,True,285.721001,3,1,
413057,rotated,smooth,1500.0,on_bearing,True,True,True,True,372.66144770454105,745.295290866048,9917.722096948031,False,155.0,375.16168662636505,476.6131795038767,0.010907704000146623,1,True,285.772938,3,1,
413057,rotated,smooth,1500.0,fixed_flank,True,True,True,True,39.70774762043707,79.41549524087394,1218.038497120996,False,179.928557,69.18840510380618,393.7402580694702,0.01076048200002333,1,True,324.473063,3,1,
413057,rotated,smooth,1500.0,current,True,True,True,True,54.32737494741447,108.65474989482894,1414.7509542872342,False,162.909211,96.08016640962656,375.478925910259,1.2484022450000793,129,True,288.691781,3,1,
413057,rotated,smooth,1500.0,shape,True,True,True,True,56.827521319442575,113.65504263888508,1348.5429028769431,False,161.840755,108.26451517831818,376.7975750808862,0.2623149739999917,31,True,275.123149,3,1,
413058,wrap,smooth,1500.0,on_bearing,True,True,True,True,372.63162635718334,745.2328247532344,9917.99131678875,False,155.0,375.15127917126983,476.60589428532523,0.011190956000064034,1,True,320.914783,4,1,
413058,wrap,smooth,1500.0,fixed_flank,True,True,True,True,63.09724949708306,126.19449899416593,2314.5255015481534,False,179.928557,69.21237098877418,394.07256585011464,0.0093251399998735,1,True,357.874281,3,1,
413058,wrap,smooth,1500.0,current,True,True,True,True,95.43438289894438,190.86876579788876,3158.3161214248903,False,163.717886,97.44015541714707,375.1886596918274,1.3190490769998178,129,True,328.336947,3,1,
413058,wrap,smooth,1500.0,shape,True,True,True,True,100.63693983250526,201.2738796650103,3145.8591572766663,False,161.497848,108.15206232546757,376.0528699384353,0.3099731280001379,31,True,316.744653,3,1,
413059,short_range,smooth,1500.0,on_bearing,True,True,True,True,370.00134466160466,740.0026893232093,4897.950935032685,False,155.0,375.17441460902637,476.62208909177275,0.011504619000106686,1,True,324.974834,3,1,
413059,short_range,smooth,1500.0,fixed_flank,True,True,True,True,27.495156161246076,54.99031232249215,150.9388130602709,False,179.928557,69.23699914468192,393.7301322674293,0.009578431000136334,1,True,364.839667,3,1,
413059,short_range,smooth,1500.0,current,True,True,True,True,36.918940962800534,73.83788192560107,192.91029209644523,False,163.231705,96.4164212193901,375.2066373203836,1.3246821340001134,129,True,329.615851,3,1,
413059,short_range,smooth,1500.0,shape,True,True,True,True,36.87972819409893,73.75945638819783,97.9360591837539,False,161.407955,107.91890124399174,375.7905658944983,0.32877949699991404,31,True,332.939501,3,1,
413060,center,zero,1000.0,on_bearing,True,True,True,True,370.0010774037638,740.0021548075276,4957.336842102455,False,155.0,375.1474950599384,476.60324540738964,0.010372836999977153,1,True,304.649447,3,1,
413060,center,zero,1000.0,fixed_flank,True,True,True,True,16.493930221030656,32.987860442061205,370.604924416761,True,179.928557,69.20140514268569,394.20206559425134,0.013126412000019627,1,True,286.198845,2,1,
413060,center,zero,1000.0,current,True,True,True,True,16.80160208721295,33.6032041744259,263.69637027855947,True,162.994318,100.29542905834373,375.1586310803996,1.4964487089998784,129,True,233.737608,2,1,
413060,center,zero,1000.0,shape,True,True,True,True,17.338724246715127,34.677448493430155,255.1200275610631,True,161.51792,108.21777532099603,376.1289533382938,0.3471789790000912,31,True,227.938054,2,1,
413061,edge,zero,1000.0,on_bearing,True,True,True,True,108.67329648794629,217.33419933617117,870.5272572633821,False,155.0,372.5005821237069,474.75040635205306,0.011682807999932265,1,True,212.936634,3,1,
413061,edge,zero,1000.0,fixed_flank,True,True,True,True,23.32179653765824,46.64359307531648,620.824384401726,False,179.928557,28.861285759242712,373.40006934259935,0.011643860000049244,1,True,298.863628,3,1,
413061,edge,zero,1000.0,current,True,True,True,True,52.481479640596625,104.96295928119318,1378.2029803744285,False,105.221851,67.78385915077277,247.3819061264871,1.3435588080001253,129,True,221.030249,3,1,
413061,edge,zero,1000.0,shape,True,True,True,True,53.774258242655115,107.54851648531005,1375.216623754442,False,106.730041,69.76951841214292,247.34662935410586,0.3048719490000167,31,True,219.368694,3,1,
413062,rotated,zero,1000.0,on_bearing,True,True,True,True,370.0011783456818,740.0023566913635,4956.97233767128,False,155.0,375.17322068378184,476.62125334409427,0.010893916999975772,1,True,321.784351,3,1,
413062,rotated,zero,1000.0,fixed_flank,True,True,True,True,15.59221010164987,31.184420203299652,390.0770343622595,True,179.928557,69.18803348419107,393.58413843952815,0.012258736000148929,1,True,280.935766,2,1,
413062,rotated,zero,1000.0,current,True,True,True,True,14.251829094512054,28.503658189024094,238.36904436626082,True,162.761232,97.0888031896865,375.33283784613093,1.4436413509999966,129,True,227.637842,2,1,
413062,rotated,zero,1000.0,shape,True,True,True,True,14.469290952137428,28.93858190427483,207.2477022250372,True,161.718814,108.46521117092058,376.676161626848,0.3657023430000663,31,True,218.407012,2,1,
413063,wrap,zero,1000.0,on_bearing,True,True,True,True,370.00111889712247,740.0022377942448,4955.513742564422,False,155.0,375.1554284084944,476.6087987513347,0.009333960000049046,1,True,323.997474,3,1,
413063,wrap,zero,1000.0,fixed_flank,True,True,True,True,15.532961236203212,31.065922472406424,394.3069645363288,True,179.928557,69.19720640821996,394.13814407648385,0.013045963999957166,1,True,280.589947,2,1,
413063,wrap,zero,1000.0,current,True,True,True,True,13.943374632914193,27.886749265828385,232.56636202714253,True,161.282031,99.11688973848516,375.7390147307418,1.4051849110001058,129,True,224.502603,2,1,
413063,wrap,zero,1000.0,shape,True,True,True,True,14.300984612295586,28.601969224591112,206.60148056867294,True,162.054996,107.8253849854386,377.02139250925916,0.3460126269999364,31,True,218.384866,2,1,
413064,short_range,zero,1000.0,on_bearing,True,True,True,True,370.0011165113403,740.0022330226806,4957.458358158191,False,155.0,375.1547588301054,476.60833004646776,0.011919489000092653,1,True,331.197783,3,1,
413064,short_range,zero,1000.0,fixed_flank,True,True,True,True,17.137694000114394,34.27538800022873,25.26537763058408,True,179.928557,69.1944290369063,394.0518321140363,0.013018327999816393,1,True,361.044875,2,1,
413064,short_range,zero,1000.0,current,True,True,True,True,22.928013696132496,45.85602739226494,41.063391391102115,False,162.025424,99.01241767638616,375.4405188242957,1.559370768000008,129,True,334.80512,3,1,
413064,short_range,zero,1000.0,shape,True,True,True,True,26.13044532153054,52.26089064306104,51.319839416425054,False,162.00855,107.88359707073954,376.96057826482746,0.3392786710001019,31,True,334.48769,3,1,
413065,center,positive,1000.0,on_bearing,True,True,True,True,42.01416737753688,84.02833475507364,112.7415461666055,False,155.0,375.17284486375803,476.62099027008367,0.01192532899995058,1,True,191.420761,3,1,
413065,center,positive,1000.0,fixed_flank,True,True,True,True,15.640771044232698,31.281542088465397,387.4007920491023,True,179.928557,69.18946176404552,394.23619478410853,0.011331973000096696,1,True,281.219202,2,1,
413065,center,positive,1000.0,current,True,True,True,True,14.781306755203264,29.562613510406454,239.21538665890006,True,163.127512,98.00163397291847,375.0102948744959,1.7775134539999726,129,True,228.645933,2,1,
413065,center,positive,1000.0,shape,True,True,True,True,14.578325056877336,29.156650113754655,210.53696079047518,True,161.412987,107.96950175365549,375.8043060523517,0.40926681199994164,31,True,219.130661,2,1,
413066,edge,positive,1000.0,on_bearing,True,True,True,True,158.23674663151047,316.4734932630207,1695.9238405280344,False,155.0,372.5005739129544,474.7504006045265,0.011396975000025122,1,True,227.50839,3,1,
413066,edge,positive,1000.0,fixed_flank,True,True,True,True,26.80064866518232,53.60129733036459,732.0787148599453,False,179.928557,29.888965650880316,373.9138824131313,0.01219113499996638,1,True,305.218281,3,1,
413066,edge,positive,1000.0,current,True,True,True,True,63.776356396889675,127.55271279377935,1847.7591942072545,False,113.637482,75.65368513906088,272.22005811349004,1.4097079910000048,129,True,241.431554,3,1,
413066,edge,positive,1000.0,shape,True,True,True,True,73.47443024250792,146.94886048501564,1670.2701479592845,False,116.908662,76.41810517012203,271.03514660713046,0.2974121769998419,31,True,235.944318,3,1,
413067,rotated,positive,1000.0,on_bearing,True,True,True,True,250.01751003913998,500.03502007827984,1916.099838349357,False,155.0,375.1581819247853,476.61072621276037,0.012944949000029737,1,True,248.807021,3,1,
413067,rotated,positive,1000.0,fixed_flank,True,True,True,True,24.68396099939789,49.36792199879578,663.1572702318336,False,179.928557,69.21224286598805,393.6006523605209,0.01652700299996468,1,True,300.964871,3,1,
413067,rotated,positive,1000.0,current,True,True,True,True,29.091740992411758,58.18348198482338,572.3876173944004,False,161.266977,98.61334699143522,375.88907021078825,1.3357141960000263,129,True,254.273739,3,1,
413067,rotated,positive,1000.0,shape,True,True,True,True,28.151502398914122,56.303004797828144,485.83510577095285,False,161.897749,108.12854967778678,376.8507434282961,0.30234812100002273,31,True,244.961612,3,1,
413068,wrap,positive,1000.0,on_bearing,True,True,True,True,115.1818295686406,230.3636591372812,600.0083866497434,False,155.0,375.16662147036493,476.6166338946874,0.01206947100013167,1,True,206.974134,3,1,
413068,wrap,positive,1000.0,fixed_flank,True,True,True,True,21.03820425151034,42.07640850302068,553.9141087245885,False,179.928557,69.2254309384311,393.6096482550304,0.012937676000092324,1,True,295.277978,3,1,
413068,wrap,positive,1000.0,current,True,True,True,True,21.896870187339697,43.793740374679395,381.9245590591062,False,162.9527,99.09931858421874,374.9891642971078,1.1654379609999523,129,True,244.195107,3,1,
413068,wrap,positive,1000.0,shape,True,True,True,True,21.696232933725728,43.39246586745137,339.0443626111186,False,161.786335,108.38388443795627,376.7430970334897,0.27267623500006266,31,True,236.400942,3,1,
413069,short_range,positive,1000.0,on_bearing,True,True,True,True,361.6854098190022,723.3708196380044,3178.6626353831493,False,155.0,375.150936318199,476.60565428817534,0.011276886000132436,1,True,329.127376,3,1,
413069,short_range,positive,1000.0,fixed_flank,True,True,True,True,28.379200654767928,56.758401309535856,101.91760399254426,False,179.928557,69.211987621863,394.0725085559992,0.01151348100006544,1,True,370.818547,3,1,
413069,short_range,positive,1000.0,current,True,True,True,True,10.861534661108578,21.723069322217153,10.99947487489416,True,163.459581,96.69494745178413,375.06449218041774,1.2246611449998,129,True,328.924121,2,1,
413069,short_range,positive,1000.0,shape,True,True,True,True,10.800383858849374,21.600767717698744,10.685180594910442,True,161.499564,108.16906727356802,376.05685976234395,0.2803542110000308,31,True,324.964547,2,1,
413070,center,negative,1000.0,on_bearing,True,True,True,True,63.137318539747824,126.2746370794956,224.9240189817815,False,155.0,375.15621322247887,476.60934812113874,0.007519728000033865,1,True,198.757012,3,1,
413070,center,negative,1000.0,fixed_flank,True,True,True,True,16.159373125169285,32.31874625033852,374.0222825378105,True,179.928557,69.191362025972,393.9303450440083,0.0095574150000175,1,True,284.246132,2,1,
413070,center,negative,1000.0,current,True,True,True,True,15.110781266585928,30.2215625331718,256.8209792777228,True,164.125723,93.5376442712397,375.4553619586095,1.0462296719999813,129,True,234.919857,2,1,
413070,center,negative,1000.0,shape,True,True,True,True,15.713341328698831,31.426682657397663,226.70236423221684,True,161.943945,107.93733896260225,376.8447307571627,0.25031911800010676,31,True,222.782916,2,1,
413071,edge,negative,1000.0,on_bearing,True,True,True,True,145.0506853019406,290.10137060388104,1485.9342312352273,False,155.0,372.50055773339557,474.75038927883526,0.008317435999970257,1,True,225.842866,3,1,
413071,edge,negative,1000.0,fixed_flank,True,True,True,True,26.72277906998805,53.44555813997606,729.4798510216102,False,179.928557,28.861261382988584,373.40005302372765,0.009409355999878244,1,True,304.385563,3,1,
413071,edge,negative,1000.0,current,True,True,True,True,52.243187048838514,104.48637409767694,1383.697155515309,False,113.927956,75.16359584579723,264.7479262820234,1.0838504010000634,129,True,233.17504,3,1,
413071,edge,negative,1000.0,shape,True,True,True,True,69.80910298743528,139.61820597487053,1740.6282412968367,False,114.275867,73.91279693317021,264.5381849376032,0.2536842209999577,31,True,233.381362,3,1,
413072,rotated,negative,1000.0,on_bearing,True,True,True,True,63.708156887764154,127.41631377552827,228.34147162559475,False,155.0,375.1646926443506,476.6152837164927,0.009540368999978455,1,True,193.100446,3,1,
413072,rotated,negative,1000.0,fixed_flank,True,True,True,True,18.616171444145635,37.23234288829127,489.6401782995482,True,179.928557,69.19156071615045,394.06175283759063,0.010715096000012636,1,True,281.795547,2,1,
413072,rotated,negative,1000.0,current,True,True,True,True,18.455245711955087,36.91049142391017,318.3956045187369,True,163.667725,96.7877982736001,374.9700739129538,1.1320034150000993,129,True,230.4937,2,1,
413072,rotated,negative,1000.0,shape,True,True,True,True,18.742436777462714,37.48487355492543,283.3289423115288,True,161.441065,107.98531407921702,375.8788698142315,0.2797670580000613,31,True,220.718099,2,1,
413073,wrap,negative,1000.0,on_bearing,True,True,True,True,73.49559334533171,146.99118669066343,289.72348425939106,False,155.0,375.15872691752435,476.6111077077097,0.010229371999912473,1,True,202.995252,3,1,
413073,wrap,negative,1000.0,fixed_flank,True,True,True,True,16.38962072891464,32.779241457829194,371.4707609033284,True,179.928557,69.19390587893923,393.90775906160053,0.00988485299990316,1,True,285.59002,2,1,
413073,wrap,negative,1000.0,current,True,True,True,True,16.363171658345305,32.72634331669061,263.1988055239653,True,163.5128,97.56558314625845,374.911202517683,1.1106392550000237,129,True,235.035656,2,1,
413073,wrap,negative,1000.0,shape,True,True,True,True,17.00817397363369,34.016347947267285,249.70309141886318,True,161.464244,108.0838768201712,375.96301825320575,0.2971239369999239,31,True,226.974727,2,1,
413074,short_range,negative,1000.0,on_bearing,True,True,True,True,335.67536705546985,671.3507341109397,2876.4707220752025,False,155.0,375.1743677784377,476.6220563103558,0.0073563329999615235,1,True,317.616543,3,1,
413074,short_range,negative,1000.0,fixed_flank,True,True,True,True,28.471437657912205,56.94287531582439,96.44191858905697,False,179.928557,69.23627582293602,393.63750857582545,0.010003218999827368,1,True,366.941111,3,1,
413074,short_range,negative,1000.0,current,True,True,True,True,37.36051853273436,74.72103706546869,101.29589936526338,False,162.280305,102.0038529314073,375.12072572216016,1.0639938360000087,129,True,337.205181,3,1,
413074,short_range,negative,1000.0,shape,True,True,True,True,37.34603905801229,74.69207811602455,100.11823147481172,False,161.709187,108.53377570904681,376.68233390842045,0.26205936600013047,31,True,335.862179,3,1,
413075,center,smooth,1000.0,on_bearing,True,True,True,True,54.07371307945924,108.14742615891835,173.24632882129788,False,155.0,375.1576457664129,476.6103509018979,0.00892713600001116,1,True,190.882323,3,1,
413075,center,smooth,1000.0,fixed_flank,True,True,True,True,15.452121941542313,30.904243883084558,403.99849891386935,True,179.928557,69.21110481069331,393.5998760638503,0.008840625999937402,1,True,280.118112,2,1,
