index,seed,N,baseline_last_clear_s,c_last_clear_s,delta_c_minus_baseline_s
1885,1713001885,11,8987.087321,8729.640189,-257.44713200000115
1886,1713001886,12,8334.9774,8313.235487,-21.74191299999984
1887,1713001887,13,10793.985205,10751.588139,-42.39706600000136
1888,1713001888,13,6975.046847,6933.496499,-41.55034799999976
1889,1713001889,13,6798.456648,6798.456648,0.0
1890,1713001890,10,10559.552837,11043.758854,484.20601700000043
1891,1713001891,15,9719.771211,9719.771211,0.0
1892,1713001892,13,8714.896715,8714.896715,0.0
1893,1713001893,12,10177.494349,10177.494349,0.0
1894,1713001894,11,8704.195244,8399.738571,-304.4566730000006
1895,1713001895,16,11107.300318,11081.039446,-26.260871999998926
1896,1713001896,13,11440.665035,11453.158055,12.493019999999888
1897,1713001897,15,7578.502,7578.502,0.0
1898,1713001898,12,9459.067313,9506.615771,47.54845800000112
1899,1713001899,16,16603.51017,19683.312591,3079.8024210000003
1900,1713001900,16,6263.437835,8066.548288,1803.1104530000002
1901,1713001901,16,6740.909168,6826.36327,85.4541019999997
1902,1713001902,16,5776.112491,5887.375155,111.26266399999986
1903,1713001903,11,9502.100962,9502.100962,0.0
1904,1713001904,13,4270.702225,7358.136754,3087.434529
1905,1713001905,13,10110.883714,10110.883714,0.0
1906,1713001906,16,2876.869842,3177.3248,300.4549579999998
1907,1713001907,10,10808.848511,10415.74989,-393.098621000001
1908,1713001908,11,9797.914911,7540.886273,-2257.028638
1909,1713001909,15,9695.882346,7831.877518,-1864.004828
1910,1713001910,11,1666.69103,1739.554457,72.863427
1911,1713001911,12,7895.583067,7895.583067,0.0
1912,1713001912,14,5704.850151,6677.465656,972.6155050000007
1913,1713001913,11,8411.837388,8332.898302,-78.93908600000032
1914,1713001914,11,11677.338742,11106.206018,-571.1327239999991
1915,1713001915,14,10412.339333,10412.339333,0.0
1916,1713001916,16,4808.156771,4369.391273,-438.76549799999975
1917,1713001917,13,7999.735026,7999.735026,0.0
1918,1713001918,11,3206.071183,4233.958595,1027.887412
1919,1713001919,13,9431.028487,9431.028487,0.0
1920,1713001920,15,10244.676613,9443.783605,-800.8930079999991
1921,1713001921,15,7113.430325,7113.430325,0.0
1922,1713001922,11,2034.546057,3837.418999,1802.872942
1923,1713001923,13,11807.677223,11559.996276,-247.68094700000074
1924,1713001924,12,9739.729326,9739.729326,0.0
1925,1713001925,11,9560.545247,9560.545247,0.0
1926,1713001926,14,5894.307721,5996.088784,101.78106299999945
1927,1713001927,14,10155.402535,10155.402535,0.0
1928,1713001928,10,8988.355152,9066.122767,77.76761500000066
1929,1713001929,16,10002.765292,9993.268398,-9.496893999999884
1930,1713001930,13,2089.755436,4619.117908,2529.3624720000003
1931,1713001931,12,8309.360538,8341.710081,32.34954299999845
1932,1713001932,13,12293.532573,12274.314448,-19.218125000001237
1933,1713001933,15,9814.845938,9814.845938,0.0
1934,1713001934,16,3252.520463,3344.707489,92.18702600000006
1935,1713001935,13,5688.782814,5620.965394,-67.81742000000031
1936,1713001936,16,5204.032722,4996.530057,-207.50266499999998
1937,1713001937,13,9346.576264,9346.576264,0.0
1938,1713001938,14,10807.950224,10835.829288,27.879064000000653
1939,1713001939,15,9788.391118,9788.391118,0.0
1940,1713001940,13,8883.774529,8129.302495,-754.4720340000003
1941,1713001941,15,10162.574979,10162.574979,0.0
1942,1713001942,11,1919.837615,1968.381722,48.54410700000017
1943,1713001943,12,13074.231419,13074.231419,0.0
1944,1713001944,15,7251.354245,9224.593937,1973.2396919999992
1945,1713001945,14,8049.720606,8049.720606,0.0
1946,1713001946,12,8778.408988,8849.011212,70.6022240000002
1947,1713001947,16,11822.871975,11822.871975,0.0
1948,1713001948,13,8522.281913,6916.190327,-1606.0915860000005
1949,1713001949,10,11457.545841,11457.545841,0.0
1950,1713001950,13,5037.768383,5037.768383,0.0
1951,1713001951,15,8452.804338,8452.804338,0.0
1952,1713001952,16,8778.943597,8185.321431,-593.6221659999992
1953,1713001953,15,10240.173329,10240.173329,0.0
1954,1713001954,14,2709.245977,3368.775916,659.529939
1955,1713001955,10,8901.109349,8901.109349,0.0
1956,1713001956,13,11656.926319,11656.926319,0.0
1957,1713001957,10,8824.774854,8824.774854,0.0
1958,1713001958,10,9790.74927,9601.194989,-189.55428100000063
1959,1713001959,12,11219.752912,11462.592566,242.83965399999943
1960,1713001960,15,9638.912963,7375.06763,-2263.845333000001
1961,1713001961,12,7719.323077,7719.323077,0.0
1962,1713001962,12,11019.010466,10823.687447,-195.32301899999948
1963,1713001963,11,8148.838304,8148.838304,0.0
1964,1713001964,15,9616.469353,8653.147113,-963.3222399999995
1965,1713001965,10,10206.062492,10206.062492,0.0
1966,1713001966,13,1231.215007,1231.215007,0.0
1967,1713001967,11,9794.464793,9794.464793,0.0
1968,1713001968,11,11657.684024,10318.357579,-1339.3264450000006
1969,1713001969,16,8499.968775,8499.968775,0.0
1970,1713001970,16,2594.469371,2728.38678,133.91740899999968
1971,1713001971,15,12298.607922,11942.22841,-356.3795119999995
1972,1713001972,15,8589.002845,8553.227279,-35.77556600000025
1973,1713001973,12,8747.623565,8747.623565,0.0
1974,1713001974,14,5485.040347,8096.236151,2611.195804
1975,1713001975,12,9767.306863,9743.769992,-23.536871000000247
1976,1713001976,13,8899.428574,9016.819493,117.3909190000013
1977,1713001977,14,9222.259811,9251.202793,28.942982000000484
1978,1713001978,13,1796.904353,1796.904353,0.0
1979,1713001979,11,10182.734386,10182.734386,0.0
1980,1713001980,14,11779.612034,10968.494082,-811.1179520000005
1981,1713001981,12,9804.791175,10205.788671,400.99749599999996
1982,1713001982,12,5795.369157,5789.266962,-6.102195000000393
1983,1713001983,13,13821.324524,13821.324524,0.0
1984,1713001984,12,8231.927085,6040.846978,-2191.0801069999998
1985,1713001985,11,10072.043071,10033.73903,-38.304040999999415
1986,1713001986,15,8918.853255,8879.136569,-39.716685999999754
1987,1713001987,13,8886.166448,8886.166448,0.0
1988,1713001988,10,10390.68199,10363.894462,-26.78752799999893
1989,1713001989,15,6072.532203,6072.532203,0.0
1990,1713001990,14,5742.865493,2328.825685,-3414.0398080000004
1991,1713001991,15,9077.240497,9077.240497,0.0
1992,1713001992,10,9856.857272,10325.723135,468.8658630000009
1993,1713001993,10,9583.594942,9583.594942,0.0
1994,1713001994,15,2913.609446,6392.131001,3478.521555
1995,1713001995,16,12683.493961,12683.493961,0.0
1996,1713001996,10,9707.429546,9707.429546,0.0
1997,1713001997,13,7126.747346,8903.666321,1776.9189750000005
1998,1713001998,14,10708.933923,11564.68358,855.7496570000003
1999,1713001999,13,5543.977411,5543.977411,0.0
2000,1713002000,10,10509.522918,10290.911286,-218.6116320000001
2001,1713002001,12,12117.860837,12097.273225,-20.587611999999353
2002,1713002002,13,3453.025709,3402.849723,-50.175986000000194
2003,1713002003,16,12788.189507,11498.768356,-1289.4211509999986
2004,1713002004,13,9682.025402,9315.48243,-366.5429719999993
2005,1713002005,12,8189.26499,8189.26499,0.0
2006,1713002006,11,4624.842883,4850.438776,225.5958929999997
2007,1713002007,15,13565.723777,13565.723777,0.0
2008,1713002008,10,6753.818273,9289.321308,2535.5030350000006
2009,1713002009,10,6471.34794,6471.34794,0.0
2010,1713002010,15,2395.261114,2648.112952,252.85183800000004
2011,1713002011,15,9652.920707,9652.920707,0.0
2012,1713002012,15,7696.617599,9545.851957,1849.2343580000006
2013,1713002013,11,8900.929429,8900.929429,0.0
2014,1713002014,11,6571.325573,6571.325573,0.0
2015,1713002015,14,9626.460851,9626.460851,0.0
2016,1713002016,14,11604.596768,11502.734493,-101.8622749999995
2017,1713002017,14,9485.228193,9485.228193,0.0
2018,1713002018,11,3700.551245,3700.551245,0.0
2019,1713002019,15,18132.589073,18132.589073,0.0
2020,1713002020,14,6634.409627,6074.0668,-560.3428270000004
2021,1713002021,12,9867.3424,9867.3424,0.0
2022,1713002022,15,10132.214967,11768.49598,1636.2810129999998
2023,1713002023,15,9921.827469,9921.827469,0.0
2024,1713002024,13,10875.93737,10885.476066,9.538695999999618
2025,1713002025,13,10582.323603,10807.673886,225.35028299999976
2026,1713002026,13,1662.956286,1567.965661,-94.99062500000014
2027,1713002027,15,11689.174912,11689.174912,0.0
2028,1713002028,10,13189.526584,14731.754664,1542.2280800000008
2029,1713002029,10,10275.513589,9141.643176,-1133.8704130000006
2030,1713002030,12,9129.284108,9022.377268,-106.90683999999965
2031,1713002031,10,10630.113759,10630.113759,0.0
2032,1713002032,15,8094.149185,8094.149185,0.0
2033,1713002033,11,11150.859085,11150.859085,0.0
2034,1713002034,12,9977.442411,9945.662663,-31.779748000000836
2035,1713002035,10,9695.043974,9695.043974,0.0
2036,1713002036,12,6205.721197,8378.694521,2172.9733239999996
2037,1713002037,11,11636.649252,11768.281495,131.63224300000002
2038,1713002038,13,5387.074862,7031.527696,1644.4528339999997
2039,1713002039,11,9339.321491,9339.321491,0.0
2040,1713002040,11,5428.029596,5424.711242,-3.3183539999999994
2041,1713002041,15,6494.24416,6494.24416,0.0
2042,1713002042,10,9752.377576,9785.60063,33.22305400000005
2043,1713002043,11,13260.163305,13260.163305,0.0
2044,1713002044,14,6839.398254,6897.108467,57.710213000000294
2045,1713002045,15,9181.242806,9181.242806,0.0
2046,1713002046,16,3322.14027,3295.294907,-26.845362999999907
2047,1713002047,11,8872.384181,8841.37684,-31.007340999998632
2048,1713002048,12,9897.490056,10149.083014,251.59295799999927
2049,1713002049,12,10573.532066,10558.71307,-14.81899599999997
2050,1713002050,13,1775.81145,1736.476064,-39.33538599999997
2051,1713002051,11,10092.67248,10092.67248,0.0
2052,1713002052,10,12652.065333,14135.915883,1483.8505499999992
2053,1713002053,14,8229.158776,8229.158776,0.0
2054,1713002054,11,2068.608759,2270.857995,202.24923599999966
2055,1713002055,14,7191.340988,7191.340988,0.0
2056,1713002056,11,10323.583955,10214.652497,-108.93145800000093
2057,1713002057,11,7619.389353,7619.389353,0.0
2058,1713002058,12,11019.497409,10636.212913,-383.2844960000002
2059,1713002059,14,9623.468386,9623.468386,0.0
2060,1713002060,13,10183.576981,5643.782835,-4539.794146
2061,1713002061,11,10786.200012,10943.137808,156.93779600000016
2062,1713002062,11,3764.034689,3115.97626,-648.0584290000002
2063,1713002063,15,8397.904731,8293.507412,-104.3973189999997
2064,1713002064,15,8692.490966,8534.548588,-157.94237799999974
2065,1713002065,13,10160.139291,8852.948483,-1307.1908079999994
2066,1713002066,16,2652.516405,2652.516405,0.0
2067,1713002067,15,13099.729769,13099.729769,0.0
2068,1713002068,13,6207.03794,6638.284399,431.24645899999996
2069,1713002069,16,7887.688933,7887.688933,0.0
2070,1713002070,10,10313.349219,10480.534381,167.18516199999976
2071,1713002071,13,9547.125132,10054.68604,507.5609080000013
2072,1713002072,16,6980.707773,7131.438963,150.73118999999951
2073,1713002073,16,8770.391319,8591.819396,-178.57192299999952
2074,1713002074,13,1645.852774,1618.488365,-27.364409000000023
2075,1713002075,16,11177.598565,11177.598565,0.0
2076,1713002076,15,11820.716654,11820.716654,0.0
2077,1713002077,15,9456.85796,9456.85796,0.0
2078,1713002078,16,3630.307146,3647.155786,16.848639999999705
2079,1713002079,14,11742.551748,11742.551748,0.0
2080,1713002080,11,9659.568922,9659.568922,0.0
2081,1713002081,11,9837.389459,9837.389459,0.0
2082,1713002082,16,6318.138859,5142.843261,-1175.2955979999997
2083,1713002083,15,9784.193291,9784.193291,0.0
2084,1713002084,14,9197.953498,9575.949458,377.9959599999984
2085,1713002085,16,6335.68891,6335.68891,0.0
2086,1713002086,13,2093.717579,2975.323474,881.6058949999997
2087,1713002087,14,6864.144455,6864.144455,0.0
2088,1713002088,10,8390.524195,8725.074269,334.5500740000007
2089,1713002089,15,10411.71034,9975.401064,-436.30927599999995
2090,1713002090,16,2856.192255,2853.799466,-2.3927889999999934
2091,1713002091,14,11682.446665,11682.446665,0.0
2092,1713002092,10,7691.153056,8442.38743,751.2343740000006
2093,1713002093,12,8048.845897,8048.845897,0.0
2094,1713002094,10,9956.357539,10593.424007,637.0664679999991
2095,1713002095,10,9139.221581,9049.481977,-89.73960400000033
2096,1713002096,11,9587.782767,4729.139054,-4858.643713
2097,1713002097,11,10814.887345,10782.230233,-32.65711199999896
2098,1713002098,11,5579.33501,5579.33501,0.0
2099,1713002099,13,11472.58235,11472.58235,0.0
2100,1713002100,13,10368.249631,10808.252483,440.0028519999996
2101,1713002101,15,5797.355873,5797.355873,0.0
2102,1713002102,11,4415.010714,4553.485529,138.47481499999958
2103,1713002103,10,10805.908916,10805.908916,0.0
2104,1713002104,13,6639.328536,8564.44779,1925.1192540000002
2105,1713002105,16,8348.6202,8344.020546,-4.599653999999646
2106,1713002106,13,1366.707991,1586.144229,219.436238
2107,1713002107,13,9277.209012,9277.209012,0.0
2108,1713002108,15,6096.696299,5962.620279,-134.07602000000043
2109,1713002109,13,9891.42679,9981.817796,90.39100599999983
2110,1713002110,11,9205.317049,8883.119474,-322.19757500000014
2111,1713002111,11,7173.575062,7173.575062,0.0
2112,1713002112,13,10367.922963,10384.340831,16.417867999998634
2113,1713002113,11,9755.938116,9755.938116,0.0
2114,1713002114,14,6212.254891,2353.186613,-3859.0682779999997
2115,1713002115,10,9378.394989,9378.394989,0.0
2116,1713002116,15,9551.228445,10953.013834,1401.7853889999988
2117,1713002117,14,10585.693807,10501.715394,-83.97841299999891
2118,1713002118,15,10615.605243,12961.912129,2346.3068860000003
2119,1713002119,13,9680.542717,10030.08392,349.54120299999886
2120,1713002120,15,7610.041127,10057.681737,2447.6406100000004
2121,1713002121,11,9033.623879,9033.623879,0.0
2122,1713002122,11,1520.792057,1507.04253,-13.749527000000171
2123,1713002123,16,6824.588765,6824.588765,0.0
2124,1713002124,15,15167.267152,14780.535111,-386.7320410000011
2125,1713002125,12,10137.915604,10137.915604,0.0
2126,1713002126,12,1071.944074,1071.944074,0.0
2127,1713002127,15,6595.307174,6598.517517,3.2103430000006483
2128,1713002128,13,9581.518752,7595.231166,-1986.2875860000004
2129,1713002129,11,9790.915085,9790.915085,0.0
2130,1713002130,14,7493.317141,3640.215805,-3853.1013360000006
2131,1713002131,12,9510.249049,9442.789212,-67.45983700000033
2132,1713002132,12,11634.850378,11757.333335,122.48295700000017
2133,1713002133,13,9536.805487,9536.805487,0.0
2134,1713002134,10,1827.401709,1827.401709,0.0
2135,1713002135,16,10255.757191,10224.369599,-31.38759200000095
2136,1713002136,12,12070.777975,12070.777975,0.0
2137,1713002137,16,6652.283854,6652.283854,0.0
2138,1713002138,16,3416.404733,2543.339825,-873.0649079999998
2139,1713002139,11,9101.181662,9101.181662,0.0
2140,1713002140,12,6204.567663,7692.494542,1487.9268790000006
2141,1713002141,13,9267.340881,9189.4366,-77.90428099999917
2142,1713002142,12,2411.364154,2413.441376,2.077222000000347
2143,1713002143,14,8308.292702,8308.292702,0.0
2144,1713002144,10,10360.85453,10360.85453,0.0
2145,1713002145,14,10912.928177,10928.243146,15.314969000000929
2146,1713002146,10,1816.928915,1816.928915,0.0
2147,1713002147,13,9763.252115,9742.895763,-20.35635199999888
2148,1713002148,13,10916.833473,10836.99711,-79.83636300000035
2149,1713002149,16,6330.797482,6330.797482,0.0
2150,1713002150,12,8154.323253,1558.594662,-6595.728590999999
2151,1713002151,14,15536.123302,15536.123302,0.0
2152,1713002152,10,6379.244309,6385.500671,6.256362000000081
2153,1713002153,12,9551.166212,9663.312761,112.14654899999914
2154,1713002154,10,9381.245771,9955.025958,573.7801870000003
2155,1713002155,14,9077.474218,9077.474218,0.0
2156,1713002156,15,8322.568663,9502.258702,1179.6900389999992
2157,1713002157,12,10859.227791,10859.227791,0.0
2158,1713002158,15,3134.22513,3093.856573,-40.36855699999978
2159,1713002159,13,8949.248786,8949.248786,0.0
2160,1713002160,16,5907.442575,4469.771513,-1437.6710620000003
2161,1713002161,13,10109.304416,8852.444898,-1256.8595180000011
2162,1713002162,13,9056.267411,8990.018147,-66.24926400000004
2163,1713002163,14,11454.110156,11454.110156,0.0
2164,1713002164,15,9872.396126,8734.586375,-1137.8097509999989
2165,1713002165,12,8875.476113,8982.356678,106.88056499999948
2166,1713002166,12,10715.119617,10745.115844,29.996226999999635
2167,1713002167,15,8902.717842,8902.717842,0.0
2168,1713002168,15,7914.729243,9257.275626,1342.5463830000008
2169,1713002169,14,10911.882458,10911.882458,0.0
2170,1713002170,12,5221.649764,2422.583024,-2799.0667399999998
2171,1713002171,16,10929.990022,10929.990022,0.0
2172,1713002172,15,13161.103039,15103.568226,1942.4651869999998
2173,1713002173,12,10114.21349,10002.849502,-111.36398800000097
2174,1713002174,13,2940.975601,2885.717189,-55.258412000000135
2175,1713002175,16,8526.499819,8526.499819,0.0
2176,1713002176,11,7013.02792,7022.916375,9.88845499999934
2177,1713002177,12,9312.683817,9312.683817,0.0
2178,1713002178,13,9790.044205,9767.640942,-22.403263000000152
2179,1713002179,11,9666.453389,9666.453389,0.0
2180,1713002180,10,10492.471068,9981.217766,-511.253302000001
2181,1713002181,16,7785.312945,7785.312945,0.0
2182,1713002182,10,2470.052164,4244.303162,1774.250998
2183,1713002183,11,10019.863095,10019.863095,0.0
2184,1713002184,13,11099.315943,10913.910642,-185.40530099999887
2185,1713002185,11,8090.056587,8090.056587,0.0
2186,1713002186,14,5528.642548,5522.136444,-6.50610400000005
2187,1713002187,14,10594.677916,10656.332162,61.65424600000006
2188,1713002188,16,3739.543406,4211.227109,471.6837030000006
2189,1713002189,11,9815.970383,9815.970383,0.0
2190,1713002190,12,10626.429326,10398.061132,-228.36819399999877
2191,1713002191,13,9748.987239,9748.987239,0.0
2192,1713002192,15,6437.326181,9435.857972,2998.5317909999994
2193,1713002193,12,10634.453541,10311.081907,-323.371634000001
2194,1713002194,12,2401.032843,2347.618856,-53.413986999999906
2195,1713002195,13,11777.51165,11777.51165,0.0
2196,1713002196,11,10597.031089,10597.031089,0.0
2197,1713002197,12,8109.209737,8759.767058,650.5573209999993
2198,1713002198,16,1794.676855,1794.676855,0.0
2199,1713002199,16,4773.609903,4773.609903,0.0
2200,1713002200,15,6525.635625,4174.413198,-2351.2224269999997
2201,1713002201,14,10789.1489,10836.345174,47.1962739999999
2202,1713002202,10,12178.726692,12766.138202,587.4115099999999
2203,1713002203,16,6271.122507,6271.122507,0.0
2204,1713002204,11,8898.769781,6705.510254,-2193.259527000001
2205,1713002205,10,9774.409252,9774.409252,0.0
2206,1713002206,13,1695.737296,1626.131786,-69.6055100000001
2207,1713002207,14,9600.767999,8350.769826,-1249.998173
2208,1713002208,10,11339.442139,11202.506342,-136.9357970000001
2209,1713002209,15,6695.023679,6695.023679,0.0
2210,1713002210,14,8479.895697,3470.91416,-5008.981537
2211,1713002211,16,12860.017061,12983.577242,123.56018099999892
2212,1713002212,10,10018.42541,8702.594031,-1315.8313789999993
2213,1713002213,14,9793.186597,9530.556142,-262.63045500000044
2214,1713002214,14,12457.47026,13649.674574,1192.2043140000005
2215,1713002215,10,9951.454195,9951.454195,0.0
2216,1713002216,15,4343.802787,4146.872459,-196.93032799999946
2217,1713002217,11,11597.592673,11597.592673,0.0
2218,1713002218,16,1146.212073,1146.212073,0.0
2219,1713002219,14,9811.096659,8996.807779,-814.2888800000001
2220,1713002220,10,12547.538908,14065.916163,1518.3772549999994
2221,1713002221,16,8361.183416,8361.183416,0.0
2222,1713002222,12,11347.743167,11325.546839,-22.196327999999994
2223,1713002223,15,11951.404627,11951.404627,0.0
2224,1713002224,16,9170.502841,10868.215408,1697.7125670000005
2225,1713002225,15,9415.266926,9415.266926,0.0
2226,1713002226,13,7292.517421,7343.838083,51.320662000000084
2227,1713002227,11,9744.034244,8950.298795,-793.7354489999998
2228,1713002228,15,10654.123377,10660.154172,6.03079500000058
2229,1713002229,16,10655.017124,10655.017124,0.0
2230,1713002230,13,9069.850925,6501.51367,-2568.3372550000004
2231,1713002231,10,8884.036684,8884.036684,0.0
2232,1713002232,14,10859.066203,11956.260353,1097.1941499999994
2233,1713002233,15,8160.020721,8160.020721,0.0
2234,1713002234,10,10402.865957,10526.184749,123.31879200000003
2235,1713002235,12,11141.375365,11533.191391,391.8160260000004
2236,1713002236,13,8287.601839,8655.223484,367.62164499999926
2237,1713002237,13,9046.12958,9046.12958,0.0
2238,1713002238,15,11512.613107,11512.613107,0.0
2239,1713002239,12,8660.923407,8660.923407,0.0
2240,1713002240,16,3909.692788,3890.747057,-18.945730999999796
2241,1713002241,10,10741.367767,10625.15588,-116.21188699999948
2242,1713002242,15,4690.854317,4767.435134,76.58081700000002
2243,1713002243,14,11158.390493,11158.390493,0.0
2244,1713002244,13,11335.241834,10695.135103,-640.1067309999999
2245,1713002245,12,9233.950377,9111.972179,-121.97819799999888
2246,1713002246,11,2158.11424,2158.11424,0.0
2247,1713002247,10,12092.275524,12059.118437,-33.15708700000141
2248,1713002248,16,8212.120611,9201.584382,989.4637709999988
2249,1713002249,10,8057.48296,8057.48296,0.0
2250,1713002250,13,10500.542496,9863.121185,-637.4213110000001
2251,1713002251,14,9904.494407,9904.494407,0.0
2252,1713002252,10,10079.525235,7631.222498,-2448.302736999999
2253,1713002253,14,11219.704669,11219.704669,0.0
2254,1713002254,11,3476.68543,4427.248609,950.5631790000002
2255,1713002255,16,10940.971956,11199.223461,258.2515050000002
2256,1713002256,11,8979.419622,8910.713598,-68.70602399999916
2257,1713002257,14,9343.845377,9343.845377,0.0
2258,1713002258,16,2576.677233,2522.852372,-53.824861000000055
2259,1713002259,13,11305.535125,11305.535125,0.0
2260,1713002260,14,7937.576808,7937.576808,0.0
2261,1713002261,10,9264.58322,9272.900745,8.317525000000387
2262,1713002262,12,1648.760846,1485.361658,-163.39918799999987
2263,1713002263,11,8540.443708,8540.443708,0.0
2264,1713002264,12,9944.135381,10379.062483,434.92710199999965
2265,1713002265,11,5321.072469,5321.072469,0.0
2266,1713002266,11,6646.7793,8453.279369,1806.5000689999997
2267,1713002267,12,10416.753406,10416.753406,0.0
2268,1713002268,11,8396.032191,8304.500257,-91.53193400000055
2269,1713002269,16,6867.240832,6857.119364,-10.121468000000277
2270,1713002270,11,2218.311683,7774.765677,5556.453994
2271,1713002271,10,12686.279685,12629.06,-57.21968500000003
2272,1713002272,10,7505.83916,7505.83916,0.0
2273,1713002273,10,8547.331722,8683.946483,136.6147609999989
2274,1713002274,14,10407.786229,10733.855188,326.0689590000002
2275,1713002275,12,8518.347974,8518.347974,0.0
2276,1713002276,13,7544.671329,9350.101481,1805.430152
2277,1713002277,16,9023.705348,9023.705348,0.0
2278,1713002278,11,1964.75358,2029.384191,64.63061100000004
2279,1713002279,14,9774.690155,9711.956096,-62.73405900000034
2280,1713002280,12,4301.653764,6465.41969,2163.765926
2281,1713002281,12,8983.012197,9087.782115,104.76991799999996
2282,1713002282,13,10077.768713,10091.225569,13.456856000000698
2283,1713002283,16,16621.841282,16621.841282,0.0
2284,1713002284,14,6485.278176,5963.557524,-521.720652
2285,1713002285,13,7317.561511,7317.561511,0.0
2286,1713002286,12,10036.332363,9983.184011,-53.14835200000016
2287,1713002287,13,9325.791845,9325.791845,0.0
2288,1713002288,11,10148.073145,10148.073145,0.0
2289,1713002289,12,11876.565013,11876.565013,0.0
2290,1713002290,14,1451.338778,1451.338778,0.0
2291,1713002291,10,9741.027449,10771.194155,1030.166706
2292,1713002292,11,11132.017317,10948.586524,-183.43079299999954
2293,1713002293,12,7557.994735,7557.994735,0.0
2294,1713002294,15,2680.108967,2766.264375,86.15540800000008
2295,1713002295,13,14376.773385,14435.042836,58.26945100000012
2296,1713002296,14,9686.238351,9763.167952,76.92960099999982
2297,1713002297,10,9822.887682,9822.887682,0.0
2298,1713002298,13,8822.997804,8692.661741,-130.33606300000065
2299,1713002299,15,7886.936241,7849.316525,-37.61971600000015
2300,1713002300,11,10026.993861,7731.026823,-2295.9670380000007
2301,1713002301,16,8528.315102,8528.315102,0.0
2302,1713002302,14,1922.825453,2199.339089,276.51363600000013
2303,1713002303,11,6165.927701,6165.927701,0.0
2304,1713002304,11,12168.468294,12672.295211,503.8269170000003
2305,1713002305,15,9268.785919,9268.785919,0.0
2306,1713002306,16,3979.100417,4008.464578,29.364160999999967
2307,1713002307,15,11147.466826,11147.466826,0.0
2308,1713002308,11,9710.111677,9420.6991,-289.41257700000097
2309,1713002309,14,10432.428899,9270.303708,-1162.125191000001
2310,1713002310,14,1999.920059,1973.322882,-26.5971770000001
2311,1713002311,16,8464.635423,8464.635423,0.0
2312,1713002312,14,9739.97707,9997.181624,257.2045539999999
2313,1713002313,13,7495.82648,7495.82648,0.0
2314,1713002314,13,4236.790608,8107.420175,3870.629567
2315,1713002315,11,8943.694694,8937.746607,-5.948087000000669
2316,1713002316,16,10575.1945,11068.266954,493.072454000001
2317,1713002317,15,8182.252106,8214.164752,31.912646000000677
2318,1713002318,11,1094.434934,1116.525243,22.090308999999934
2319,1713002319,13,11026.068216,11026.068216,0.0
2320,1713002320,14,9832.354072,9579.887882,-252.4661899999992
2321,1713002321,14,8580.024983,8580.024983,0.0
2322,1713002322,14,11226.33395,11226.33395,0.0
2323,1713002323,11,8593.796859,8593.796859,0.0
2324,1713002324,15,8145.940067,9270.574453,1124.6343859999988
2325,1713002325,12,11822.022005,11793.805828,-28.216177000000243
2326,1713002326,11,4720.673031,4638.487709,-82.18532200000027
2327,1713002327,10,11847.742502,11829.604873,-18.137628999998924
2328,1713002328,11,11184.606661,10784.646554,-399.96010699999897
2329,1713002329,14,7806.42799,7806.42799,0.0
2330,1713002330,14,9180.708515,4859.75068,-4320.957835
2331,1713002331,10,13028.167156,13028.167156,0.0
2332,1713002332,10,9587.028872,9587.028872,0.0
2333,1713002333,13,10561.804764,10624.98676,63.181995999999344
2334,1713002334,14,9189.727492,9398.449581,208.72208900000078
2335,1713002335,12,8359.585921,8359.585921,0.0
2336,1713002336,13,8400.684152,6117.091136,-2283.593016
2337,1713002337,10,12205.632666,11991.144128,-214.4885379999996
2338,1713002338,11,8815.337446,8815.337446,0.0
2339,1713002339,15,9539.221113,9745.570821,206.34970799999974
2340,1713002340,11,11656.881364,10225.045186,-1431.8361780000014
2341,1713002341,14,8132.908815,8132.908815,0.0
2342,1713002342,13,1560.162711,6640.136338,5079.973627
2343,1713002343,14,11126.191329,11105.652891,-20.538437999999587
2344,1713002344,16,7078.076622,7941.163833,863.087211
2345,1713002345,10,9804.613312,9804.613312,0.0
2346,1713002346,12,9908.52253,10726.037006,817.5144760000003
2347,1713002347,13,9459.612425,9459.612425,0.0
2348,1713002348,15,8757.749708,8792.962791,35.21308300000055
2349,1713002349,15,9961.628513,9731.055429,-230.57308399999965
2350,1713002350,15,4317.843961,3370.542871,-947.3010899999995
2351,1713002351,12,7942.014994,7942.014994,0.0
2352,1713002352,15,11749.372302,11810.299813,60.92751099999987
2353,1713002353,14,9104.731911,8035.074444,-1069.657467000001
2354,1713002354,14,8777.446819,4042.450542,-4734.996277
2355,1713002355,13,11629.843154,11624.453719,-5.389435000000958
2356,1713002356,11,8222.002653,8249.032717,27.030064000000493
2357,1713002357,13,6731.459413,6731.459413,0.0
2358,1713002358,14,10275.391886,10275.391886,0.0
2359,1713002359,14,8543.029831,8543.029831,0.0
2360,1713002360,12,9403.630432,4578.07213,-4825.558302
2361,1713002361,12,10880.044313,10880.044313,0.0
2362,1713002362,15,2540.246811,2593.320498,53.073687000000064
2363,1713002363,10,9717.723454,9717.723454,0.0
2364,1713002364,10,14068.438112,13572.968564,-495.4695479999991
2365,1713002365,13,9389.083855,9417.683188,28.599333000000115
2366,1713002366,10,10146.801125,9737.019214,-409.78191100000004
2367,1713002367,12,13257.547046,13257.547046,0.0
2368,1713002368,10,7448.535913,7313.196914,-135.3389989999996
2369,1713002369,10,9210.661834,9210.661834,0.0
2370,1713002370,16,3526.998144,7169.210784,3642.2126399999997
